Date,People
2020-03-25 00:00,19
2020-03-25 01:00,18
2020-03-25 02:00,20
2020-03-25 03:00,13
2020-03-25 04:00,18
2020-03-25 05:00,5
2020-03-25 06:00,15
2020-03-25 07:00,19
2020-03-25 08:00,36
2020-03-25 09:00,17
2020-03-25 10:00,7
2020-03-25 11:00,11
2020-03-25 12:00,16
2020-03-25 13:00,15
2020-03-25 14:00,37
2020-03-25 15:00,7
2020-03-25 16:00,17
2020-03-25 17:00,12
2020-03-25 18:00,5
2020-03-25 19:00,20
2020-03-25 20:00,40
2020-03-25 21:00,8
2020-03-25 22:00,12
2020-03-25 23:00,16
2020-03-26 00:00,5
2020-03-26 01:00,13
2020-03-26 02:00,17
2020-03-26 03:00,13
2020-03-26 04:00,17
2020-03-26 05:00,6
2020-03-26 06:00,12
2020-03-26 07:00,12
2020-03-26 08:00,31
2020-03-26 09:00,5
2020-03-26 10:00,18
2020-03-26 11:00,10
2020-03-26 12:00,5
2020-03-26 13:00,20
2020-03-26 14:00,31
2020-03-26 15:00,10
2020-03-26 16:00,12
2020-03-26 17:00,16
2020-03-26 18:00,14
2020-03-26 19:00,11
2020-03-26 20:00,43
2020-03-26 21:00,10
2020-03-26 22:00,10
2020-03-26 23:00,19
2020-03-27 00:00,12
2020-03-27 01:00,13
2020-03-27 02:00,12
2020-03-27 03:00,19
2020-03-27 04:00,8
2020-03-27 05:00,18
2020-03-27 06:00,10
2020-03-27 07:00,8
2020-03-27 08:00,34
2020-03-27 09:00,20
2020-03-27 10:00,5
2020-03-27 11:00,10
2020-03-27 12:00,18
2020-03-27 13:00,8
2020-03-27 14:00,38
2020-03-27 15:00,10
2020-03-27 16:00,8
2020-03-27 17:00,6
2020-03-27 18:00,8
2020-03-27 19:00,11
2020-03-27 20:00,43
2020-03-27 21:00,5
2020-03-27 22:00,18
2020-03-27 23:00,16
2020-03-28 00:00,5
2020-03-28 01:00,14
2020-03-28 02:00,9
2020-03-28 03:00,20
2020-03-28 04:00,11
2020-03-28 05:00,10
2020-03-28 06:00,9
2020-03-28 07:00,16
2020-03-28 08:00,37
2020-03-28 09:00,5
2020-03-28 10:00,10
2020-03-28 11:00,19
2020-03-28 12:00,15
2020-03-28 13:00,12
2020-03-28 14:00,37
2020-03-28 15:00,15
2020-03-28 16:00,8
2020-03-28 17:00,19
2020-03-28 18:00,7
2020-03-28 19:00,11
2020-03-28 20:00,42
2020-03-28 21:00,16
2020-03-28 22:00,15
2020-03-28 23:00,14
2020-03-29 00:00,11
2020-03-29 01:00,6
2020-03-29 02:00,19
2020-03-29 03:00,20
2020-03-29 04:00,6
2020-03-29 05:00,15
2020-03-29 06:00,14
2020-03-29 07:00,13
2020-03-29 08:00,38
2020-03-29 09:00,15
2020-03-29 10:00,9
2020-03-29 11:00,11
2020-03-29 12:00,20
2020-03-29 13:00,17
2020-03-29 14:00,36
2020-03-29 15:00,10
2020-03-29 16:00,13
2020-03-29 17:00,16
2020-03-29 18:00,13
2020-03-29 19:00,17
2020-03-29 20:00,45
2020-03-29 21:00,10
2020-03-29 22:00,13
2020-03-29 23:00,8
2020-03-30 00:00,19
2020-03-30 01:00,14
2020-03-30 02:00,20
2020-03-30 03:00,14
2020-03-30 04:00,15
2020-03-30 05:00,7
2020-03-30 06:00,13
2020-03-30 07:00,8
2020-03-30 08:00,40
2020-03-30 09:00,5
2020-03-30 10:00,5
2020-03-30 11:00,7
2020-03-30 12:00,20
2020-03-30 13:00,6
2020-03-30 14:00,37
2020-03-30 15:00,19
2020-03-30 16:00,9
2020-03-30 17:00,5
2020-03-30 18:00,19
2020-03-30 19:00,16
2020-03-30 20:00,42
2020-03-30 21:00,6
2020-03-30 22:00,9
2020-03-30 23:00,20
2020-03-31 00:00,16
2020-03-31 01:00,5
2020-03-31 02:00,7
2020-03-31 03:00,20
2020-03-31 04:00,17
2020-03-31 05:00,11
2020-03-31 06:00,9
2020-03-31 07:00,13
2020-03-31 08:00,34
2020-03-31 09:00,14
2020-03-31 10:00,9
2020-03-31 11:00,20
2020-03-31 12:00,6
2020-03-31 13:00,17
2020-03-31 14:00,39
2020-03-31 15:00,12
2020-03-31 16:00,19
2020-03-31 17:00,14
2020-03-31 18:00,7
2020-03-31 19:00,8
2020-03-31 20:00,41
2020-03-31 21:00,9
2020-03-31 22:00,10
2020-03-31 23:00,6
